id;x;y;z;depth_;date_;comments
Collar_1232;4710999.57675;2238199.33841999;1603;30;45858;Topo
Collar_1233;4710988.18728999;2238201.89748999;1603;30;45858;Topo
Collar_1234;4710980.43309;2238195.78066999;1603;30;45858;Topo
Collar_1235;4710962.15135999;2238192.74242;1603;30;45858;Topo
Collar_1236;4710935.56989999;2238206.53948999;1603;30;45858;Topo
Collar_1237;4710896.95060999;2238211.62058999;1603;30;45858;Topo
Collar_1238;4710870.04444999;2238195.86187;1603;30;45858;Topo
Collar_1239;4710865.76217;2238189.31889999;1603;30;45858;Topo
Collar_1240;4710859.03387;2238229.21467;1603;30;45858;Topo
Collar_1241;4710855.71762999;2238232.91241999;1603;30;45858;Topo
Collar_1242;4710834.15766999;2238225.60328999;1603;30;45858;Topo
Collar_1243;4710814.04631;2238232.74801;1603;30;45858;Topo
Collar_1244;4710769.95179;2238237.59868999;1603;30;45858;Topo
Collar_1245;4710733.73426999;2238232.36139;1603;30;45858;Topo
Collar_1246;4710723.63399999;2238222.26177999;1603;30;45858;Topo
Collar_1247;4710722.94084;2238215.05184999;1603;30;45858;Topo
Collar_1248;4710712.26998999;2238205.02398;1603;30;45858;Topo
Collar_1249;4710694.41387;2238202.27082999;1603;30;45858;Topo
Collar_1250;4710686.43047;2238206.30575999;1603;30;45858;Topo
Collar_1251;4710677.51498;2238195.96567999;1603;30;45858;Topo
Collar_1252;4710675.17284;2238194.02174;1603;30;45858;Topo
Collar_1253;4710674.24787;2238190.95716999;1603;30;45858;Topo
Collar_1254;4710669.09539;2238185.85478;1603;30;45858;Topo
Collar_1255;4710661.32565;2238182.00491;1603;30;45858;Topo
Collar_1256;4710657.91725999;2238179.08093999;1603;30;45858;Topo
Collar_1257;4710650.65029;2238180.7467;1603;30;45858;Topo
Collar_1258;4710638.33413;2238165.46097999;1603;30;45858;Topo
Collar_1259;4710587.71442;2238149.81626999;1603;30;45858;Topo
Collar_1260;4710569.62340999;2238148.19516;1603;30;45858;Topo
Collar_1261;4710540.88202;2238160.77653999;1603;30;45858;Topo
Collar_1262;4710526.34341;2238162.88261;1603;30;45858;Topo
Collar_1263;4710519.11048;2238165.71156999;1603;30;45858;Topo
Collar_1264;4710499.18432;2238166.38848999;1603;30;45858;Topo
Collar_1265;4710490.92174;2238169.3771;1603;30;45858;Topo
Collar_1266;4710478.01015;2238170.55660999;1603;30;45858;Topo
Collar_1267;4710470.57330999;2238172.12651999;1603;30;45858;Topo
Collar_1268;4710441.95363999;2238172.78477999;1603;30;45858;Topo
Collar_1269;4710430.60082;2238170.02180999;1603;30;45858;Topo
Collar_1270;4710417.43016999;2238162.03153999;1603;30;45858;Topo
Collar_1271;4710410.58024;2238160.42285;1603;30;45858;Topo
Collar_1272;4710399.77606999;2238165.05618999;1603;30;45858;Topo
Collar_1273;4710393.968;2238173.10605;1603;30;45858;Topo
Collar_1274;4710372.51291;2238169.71314;1603;30;45858;Topo
Collar_1275;4710357.88783999;2238152.55708;1603;30;45858;Topo
Collar_1276;4710349.59759999;2238120.62229999;1603;30;45858;Topo
Collar_1277;4710340.37624;2238110.77807;1603;30;45858;Topo
Collar_1278;4710384.3607;2238054.25965999;1603;30;45858;Topo
Collar_1279;4710396.27744;2238027.6143;1603;30;45858;Topo
Collar_1280;4710412.51702;2238004.51268999;1603;30;45858;Topo
Collar_1281;4710436.66641999;2237985.95758999;1603;30;45858;Topo
Collar_1282;4710473.84642;2237972.48601;1603;30;45858;Topo
Collar_1283;4710479.54913;2237963.00924;1603;30;45858;Topo
Collar_1284;4710481.72953999;2237950.64821999;1603;30;45858;Topo
Collar_1285;4710488.1216;2237943.2727;1603;30;45858;Topo
Collar_1286;4710488.70129;2237933.28372999;1603;30;45858;Topo
Collar_1287;4710477.2773;2237947.29168999;1603;30;45858;Topo
Collar_1288;4710473.93016999;2237960.96451999;1603;30;45858;Topo
Collar_1289;4710467.50093999;2237970.23468;1603;30;45858;Topo
Collar_1290;4710450.23025;2237972.54572999;1603;30;45858;Topo
Collar_1291;4710402.32385999;2237992.42788999;1603;30;45858;Topo
Collar_1292;4710355.86013999;2238057.65375;1603;30;45858;Topo
Collar_1293;4710354.8612;2238046.52168999;1603;30;45858;Topo
Collar_1294;4710343.45722;2238043.23027999;1603;30;45858;Topo
Collar_1295;4710342.58500999;2238048.62759999;1603;30;45858;Topo
Collar_1296;4710334.95825999;2238050.23639;1603;30;45858;Topo
Collar_1297;4710326.16213999;2238043.8111;1603;30;45858;Topo
Collar_1298;4710325.57330999;2238048.91478;1603;30;45858;Topo
Collar_1299;4710313.69218999;2238057.6754;1603;30;45858;Topo
Collar_1300;4710314.29026;2238037.46598999;1603;30;45858;Topo
Collar_1301;4711013.14233;2238164.30207999;1603;30;45858;Topo
Collar_1302;4711011.87700999;2238161.14402;1603;30;45858;Topo
Collar_1303;4711008.14211999;2238162.11474;1603;30;45858;Topo
Collar_1304;4710995.56692999;2238181.83942;1603;30;45858;Topo
Collar_1305;4710999.17466;2238191.63505999;1603;30;45858;Topo
Collar_1306;4711005.71100999;2238188.1359;1603;30;45858;Topo
Collar_1307;4711010.70581999;2238179.26739;1603;30;45858;Topo
Collar_1309;4711064.48826999;2238221.22491999;1604;30;45858;Topo
Collar_1310;4711053.45411999;2238226.38634999;1604;30;45858;Topo
Collar_1311;4711044.51460999;2238241.01601999;1604;30;45858;Topo
Collar_1312;4711033.56764999;2238249.05373999;1604;30;45858;Topo
Collar_1313;4711032.25540999;2238241.86874999;1604;30;45858;Topo
Collar_1314;4711016.14211;2238239.26678;1604;30;45858;Topo
Collar_1315;4711001.44027999;2238227.76683;1604;30;45858;Topo
Collar_1316;4710999.95285;2238222.05751999;1604;30;45858;Topo
Collar_1317;4711004.77840999;2238213.80248;1604;30;45858;Topo
Collar_1318;4711001.31627999;2238194.89735;1604;30;45858;Topo
Collar_1319;4711004.39341999;2238190.93322;1604;30;45858;Topo
Collar_1320;4711013.27685;2238175.71833;1604;30;45858;Topo
Collar_1321;4711015.05107;2238156.15581999;1604;30;45858;Topo
Collar_1322;4711006.90514;2238161.65009;1604;30;45858;Topo
Collar_1323;4710994.18946999;2238181.17908;1604;30;45858;Topo
Collar_1324;4710996.45380999;2238193.18196999;1604;30;45858;Topo
Collar_1325;4710987.89481;2238196.93188;1604;30;45858;Topo
Collar_1326;4710961.19495;2238190.89356999;1604;30;45858;Topo
Collar_1327;4710932.11292;2238203.96007;1604;30;45858;Topo
Collar_1328;4710920.38841999;2238202.27043;1604;30;45858;Topo
Collar_1329;4710893.24798;2238207.9681;1604;30;45858;Topo
Collar_1330;4710870.23118;2238194.84421999;1604;30;45858;Topo
Collar_1331;4710864.00464999;2238187.02332;1604;30;45858;Topo
Collar_1332;4710857.28378999;2238228.97452999;1604;30;45858;Topo
Collar_1333;4710848.5135;2238223.79325;1604;30;45858;Topo
Collar_1334;4710834.74060999;2238223.03042999;1604;30;45858;Topo
Collar_1335;4710815.32950999;2238230.79205999;1604;30;45858;Topo
Collar_1336;4710774.80166;2238235.29248999;1604;30;45858;Topo
Collar_1337;4710748.05032;2238229.86781;1604;30;45858;Topo
Collar_1338;4710741.03715999;2238233.13577;1604;30;45858;Topo
Collar_1339;4710734.82136;2238231.63059;1604;30;45858;Topo
Collar_1340;4710728.62743;2238225.54362;1604;30;45858;Topo
Collar_1341;4710730.19539;2238218.18532999;1604;30;45858;Topo
Collar_1342;4710724.76551;2238215.39093;1604;30;45858;Topo
Collar_1343;4710719.21095;2238209.03348999;1604;30;45858;Topo
Collar_1344;4710712.65323;2238204.42267999;1604;30;45858;Topo
Collar_1345;4710691.70136999;2238197.64806;1604;30;45858;Topo
Collar_1346;4710683.42466999;2238201.06944999;1604;30;45858;Topo
Collar_1347;4710674.39757;2238190.81839;1604;30;45858;Topo
Collar_1348;4710669.47687;2238186.01858999;1604;30;45858;Topo
Collar_1349;4710660.93738;2238181.59785;1604;30;45858;Topo
Collar_1350;4710658.58794999;2238178.91480999;1604;30;45858;Topo
Collar_1351;4710651.09269999;2238180.48174;1604;30;45858;Topo
Collar_1352;4710639.88202999;2238163.86854999;1604;30;45858;Topo
Collar_1353;4710588.53043;2238148.63145999;1604;30;45858;Topo
Collar_1354;4710569.78332;2238147.21994999;1604;30;45858;Topo
Collar_1355;4710541.03074;2238159.95183;1604;30;45858;Topo
Collar_1356;4710525.99655;2238162.18839999;1604;30;45858;Topo
Collar_1357;4710519.69644;2238164.63671;1604;30;45858;Topo
Collar_1358;4710498.05334;2238165.58796;1604;30;45858;Topo
Collar_1359;4710490.42043999;2238168.30653999;1604;30;45858;Topo
Collar_1360;4710432.13621;2238168.91875;1604;30;45858;Topo
Collar_1361;4710403.60350999;2238155.48640999;1604;30;45858;Topo
Collar_1362;4710393.03376999;2238160.24347;1604;30;45858;Topo
Collar_1363;4710393.18872999;2238170.64381999;1604;30;45858;Topo
Collar_1364;4710378.82007999;2238167.14672;1604;30;45858;Topo
Collar_1365;4710380.77348999;2238159.28520999;1604;30;45858;Topo
Collar_1366;4710369.59924;2238151.3665;1604;30;45858;Topo
Collar_1367;4710365.10350999;2238138.69236999;1604;30;45858;Topo
Collar_1368;4710363.06799999;2238114.57614;1604;30;45858;Topo
Collar_1369;4710359.64209;2238104.85160999;1604;30;45858;Topo
Collar_1370;4710354.51178;2238102.65921999;1604;30;45858;Topo
Collar_1371;4710355.01663;2238096.21877;1604;30;45858;Topo
Collar_1372;4710370.44531999;2238079.7721;1604;30;45858;Topo
Collar_1373;4710373.41775999;2238070.35152;1604;30;45858;Topo
Collar_1374;4710390.62158;2238047.8229;1604;30;45858;Topo
Collar_1375;4710401.08619999;2238023.06734;1604;30;45858;Topo
Collar_1376;4710413.72828;2238005.30745;1604;30;45858;Topo
Collar_1377;4710439.0602;2237987.57826999;1604;30;45858;Topo
Collar_1378;4710473.35223999;2237974.89711999;1604;30;45858;Topo
Collar_1379;4710484.94213;2237963.62888999;1604;30;45858;Topo
Collar_1380;4710497.10211;2237914.80109;1604;30;45858;Topo
Collar_1381;4710487.00241;2237886.68270999;1604;30;45858;Topo
Collar_1382;4710483.39090999;2237891.07957;1604;30;45858;Topo
Collar_1383;4710491.99684;2237909.99946;1604;30;45858;Topo
Collar_1384;4710491.69842;2237926.68477;1604;30;45858;Topo
Collar_1385;4710475.12536999;2237946.35515;1604;30;45858;Topo
Collar_1386;4710473.48632;2237957.74029;1604;30;45858;Topo
Collar_1387;4710466.25389999;2237968.20742999;1604;30;45858;Topo
Collar_1388;4710458.66182999;2237969.21473;1604;30;45858;Topo
Collar_1389;4710451.15741;2237965.44090999;1604;30;45858;Topo
Collar_1390;4710421.51726999;2237974.97415;1604;30;45858;Topo
Collar_1391;4710417.99227999;2237978.78531;1604;30;45858;Topo
Collar_1392;4710411.36407999;2237975.66704999;1604;30;45858;Topo
Collar_1393;4710404.98661999;2237987.30963;1604;30;45858;Topo
Collar_1394;4710394.53046999;2237998.22292;1604;30;45858;Topo
Collar_1395;4710373.80064;2238029.11445;1604;30;45858;Topo
Collar_1396;4710340.54588;2237993.1644;1604;30;45858;Topo
Collar_1397;4711064.45631999;2238219.46529;1605;30;45858;Topo
Collar_1398;4711052.58523999;2238225.50450999;1605;30;45858;Topo
Collar_1399;4711044.5454;2238239.17878;1605;30;45858;Topo
Collar_1400;4711035.88740999;2238245.40409999;1605;30;45858;Topo
Collar_1401;4711033.00014;2238240.78507999;1605;30;45858;Topo
Collar_1402;4711009.74863;2238232.79835999;1605;30;45858;Topo
Collar_1403;4711001.55497999;2238226.18489;1605;30;45858;Topo
Collar_1404;4711001.42451999;2238221.58950999;1605;30;45858;Topo
Collar_1405;4711006.29911;2238215.68068999;1605;30;45858;Topo
Collar_1406;4711006.81945999;2238191.24959;1605;30;45858;Topo
Collar_1407;4711014.43164;2238175.14156999;1605;30;45858;Topo
Collar_1408;4711018.32234;2238157.57904999;1605;30;45858;Topo
Collar_1409;4711016.43015999;2238154.39924999;1605;30;45858;Topo
Collar_1410;4711011.22802999;2238155.16624999;1605;30;45858;Topo
Collar_1411;4711005.64958999;2238161.10658999;1605;30;45858;Topo
Collar_1412;4710992.90474;2238180.54455;1605;30;45858;Topo
Collar_1413;4710992.89018999;2238189.53838999;1605;30;45858;Topo
Collar_1414;4710986.45691;2238193.37801;1605;30;45858;Topo
Collar_1415;4710960.29681;2238189.0868;1605;30;45858;Topo
Collar_1416;4710933.21556;2238199.73516;1605;30;45858;Topo
Collar_1417;4710915.86935;2238197.75028999;1605;30;45858;Topo
Collar_1418;4710907.54301999;2238202.89287;1605;30;45858;Topo
Collar_1419;4710890.43396999;2238203.92626;1605;30;45858;Topo
Collar_1420;4710870.39432999;2238193.93729999;1605;30;45858;Topo
Collar_1421;4710862.63869;2238183.64048;1605;30;45858;Topo
Collar_1422;4710855.57986999;2238221.62314999;1605;30;45858;Topo
Collar_1423;4710848.18994999;2238219.19155;1605;30;45858;Topo
Collar_1424;4710834.86935999;2238221.03071;1605;30;45858;Topo
Collar_1425;4710815.57227999;2238229.06068;1605;30;45858;Topo
Collar_1426;4710777.10481;2238233.07571;1605;30;45858;Topo
Collar_1427;4710758.39606999;2238231.0048;1605;30;45858;Topo
Collar_1428;4710748.36134;2238226.72165999;1605;30;45858;Topo
Collar_1429;4710738.20244999;2238231.08263;1605;30;45858;Topo
Collar_1430;4710736.41301;2238217.37258999;1605;30;45858;Topo
Collar_1431;4710725.43369;2238214.77934999;1605;30;45858;Topo
Collar_1432;4710719.40773999;2238207.25981;1605;30;45858;Topo
Collar_1433;4710697.62652;2238197.23125999;1605;30;45858;Topo
Collar_1434;4710692.73644;2238191.99104999;1605;30;45858;Topo
Collar_1435;4710688.04911;2238191.30238999;1605;30;45858;Topo
Collar_1436;4710684.23570999;2238196.97379999;1605;30;45858;Topo
Collar_1437;4710679.73823;2238196.81688999;1605;30;45858;Topo
Collar_1438;4710674.55972;2238190.55898999;1605;30;45858;Topo
Collar_1439;4710669.19572999;2238185.53630999;1605;30;45858;Topo
Collar_1440;4710661.20550999;2238181.48211999;1605;30;45858;Topo
Collar_1441;4710658.61180999;2238178.30443;1605;30;45858;Topo
Collar_1442;4710651.72587;2238179.91013;1605;30;45858;Topo
Collar_1443;4710641.05449999;2238162.78360999;1605;30;45858;Topo
Collar_1444;4710606.84846999;2238150.08143999;1605;30;45858;Topo
Collar_1445;4710570.50977;2238146.19720999;1605;30;45858;Topo
Collar_1446;4710541.63248;2238159.01202999;1605;30;45858;Topo
Collar_1447;4710519.83341;2238163.38958999;1605;30;45858;Topo
Collar_1448;4710459.19928999;2238167.53011999;1605;30;45858;Topo
Collar_1449;4710432.79602999;2238166.48580999;1605;30;45858;Topo
Collar_1450;4710403.28163999;2238151.96028;1605;30;45858;Topo
Collar_1451;4710389.37875999;2238150.15903999;1605;30;45858;Topo
Collar_1452;4710382.56090999;2238143.58807;1605;30;45858;Topo
Collar_1453;4710357.68362;2238096.9183;1605;30;45858;Topo
Collar_1454;4710378.10336999;2238074.30029999;1605;30;45858;Topo
Collar_1455;4710414.88791;2238006.87822999;1605;30;45858;Topo
Collar_1456;4710439.95973999;2237989.18697;1605;30;45858;Topo
Collar_1457;4710474.90244;2237975.38353999;1605;30;45858;Topo
Collar_1458;4710489.63747;2237958.61682;1605;30;45858;Topo
Collar_1459;4710489.38740999;2237947.81350999;1605;30;45858;Topo
Collar_1460;4710497.80307;2237914.02836999;1605;30;45858;Topo
Collar_1461;4710483.63501999;2237874.78531999;1605;30;45858;Topo
Collar_1462;4710480.95591999;2237891.7343;1605;30;45858;Topo
Collar_1463;4710490.54164;2237913.78423999;1605;30;45858;Topo
Collar_1464;4710482.53019;2237936.49128999;1605;30;45858;Topo
Collar_1465;4710472.40906;2237946.33753;1605;30;45858;Topo
Collar_1466;4710472.21992;2237956.96884;1605;30;45858;Topo
Collar_1467;4710468.33614;2237962.40333;1605;30;45858;Topo
Collar_1468;4710460.81118;2237965.84758999;1605;30;45858;Topo
Collar_1469;4710462.34719;2237951.66048;1605;30;45858;Topo
Collar_1470;4710453.52768999;2237960.76139;1605;30;45858;Topo
Collar_1471;4710435.86075999;2237968.97473999;1605;30;45858;Topo
Collar_1472;4710425.64025;2237966.18268;1605;30;45858;Topo
Collar_1473;4710417.70273;2237969.81936;1605;30;45858;Topo
Collar_1474;4710412.22338;2237967.09453999;1605;30;45858;Topo
Collar_1475;4710404.07046;2237987.1268;1605;30;45858;Topo
Collar_1476;4710391.17164999;2238000.74148999;1605;30;45858;Topo
Collar_1477;4710388.99376999;2238005.77728;1605;30;45858;Topo
Collar_1478;4710376.46898;2238020.91204999;1605;30;45858;Topo
Collar_1479;4710369.90622;2238015.23906;1605;30;45858;Topo
Collar_1480;4710363.17848999;2238017.11000999;1605;30;45858;Topo
Collar_1481;4710341.75091999;2237991.61824999;1605;30;45858;Topo
Collar_1482;4711063.70349;2238218.06428;1606;30;45858;Topo
Collar_1483;4711051.89156999;2238224.38874999;1606;30;45858;Topo
Collar_1484;4711044.12701999;2238237.92157999;1606;30;45858;Topo
Collar_1485;4711037.47025999;2238242.55015;1606;30;45858;Topo
Collar_1486;4711012.23307;2238226.5704;1606;30;45858;Topo
Collar_1487;4711008.00195;2238216.14539;1606;30;45858;Topo
Collar_1488;4711007.27850999;2238200.8188;1606;30;45858;Topo
Collar_1489;4711009.51336;2238186.20396;1606;30;45858;Topo
Collar_1490;4711014.84185;2238177.00112;1606;30;45858;Topo
Collar_1491;4711022.02955999;2238149.13618999;1606;30;45858;Topo
Collar_1492;4711010.10998999;2238154.33391;1606;30;45858;Topo
Collar_1493;4710993.05329999;2238175.07820999;1606;30;45858;Topo
Collar_1494;4710990.21590999;2238185.91942999;1606;30;45858;Topo
Collar_1495;4710984.47309;2238189.37929;1606;30;45858;Topo
Collar_1496;4710959.03749999;2238187.32046;1606;30;45858;Topo
Collar_1497;4710936.20548999;2238195.71491;1606;30;45858;Topo
Collar_1498;4710915.29980999;2238192.84163;1606;30;45858;Topo
Collar_1499;4710904.89721;2238198.21926999;1606;30;45858;Topo
Collar_1500;4710888.9835;2238201.07903;1606;30;45858;Topo
Collar_1501;4710870.94699999;2238193.31125999;1606;30;45858;Topo
Collar_1502;4710862.70497999;2238180.86257999;1606;30;45858;Topo
Collar_1503;4710854.451;2238216.36915999;1606;30;45858;Topo
Collar_1504;4710845.65821999;2238215.75467999;1606;30;45858;Topo
Collar_1505;4710815.44624;2238227.24635;1606;30;45858;Topo
Collar_1506;4710784.69137999;2238231.03464;1606;30;45858;Topo
Collar_1507;4710756.54714999;2238227.76122;1606;30;45858;Topo
Collar_1508;4710741.21415999;2238213.07592;1606;30;45858;Topo
Collar_1509;4710731.58466999;2238213.89575;1606;30;45858;Topo
Collar_1510;4710725.76938;2238200.91384;1606;30;45858;Topo
Collar_1511;4710712.33722999;2238192.45654999;1606;30;45858;Topo
Collar_1512;4710684.85642999;2238186.26442999;1606;30;45858;Topo
Collar_1513;4710676.62315999;2238192.92864;1606;30;45858;Topo
Collar_1514;4710675.07837999;2238190.37046999;1606;30;45858;Topo
Collar_1515;4710669.40486;2238185.41080999;1606;30;45858;Topo
Collar_1516;4710661.40024999;2238181.36504;1606;30;45858;Topo
Collar_1517;4710659.01085999;2238177.80758999;1606;30;45858;Topo
Collar_1518;4710649.27933;2238175.53169;1606;30;45858;Topo
Collar_1519;4710641.30503;2238161.87150999;1606;30;45858;Topo
Collar_1520;4710606.8528;2238148.31544;1606;30;45858;Topo
Collar_1521;4710570.07736;2238145.36968;1606;30;45858;Topo
Collar_1522;4710540.98775;2238158.41429999;1606;30;45858;Topo
Collar_1523;4710488.78914999;2238164.34929999;1606;30;45858;Topo
Collar_1524;4710443.96640999;2238164.01226999;1606;30;45858;Topo
Collar_1525;4710421.53811;2238159.02400999;1606;30;45858;Topo
Collar_1526;4710399.02737;2238148.15821;1606;30;45858;Topo
Collar_1527;4710397.19431999;2238142.27150999;1606;30;45858;Topo
Collar_1528;4710381.31659999;2238131.90737;1606;30;45858;Topo
Collar_1529;4710359.52548999;2238098.09924999;1606;30;45858;Topo
Collar_1530;4710379.46513999;2238079.37385;1606;30;45858;Topo
Collar_1531;4710388.33605999;2238066.07064;1606;30;45858;Topo
Collar_1532;4710406.26439999;2238025.20954;1606;30;45858;Topo
Collar_1533;4710416.93494999;2238008.60988999;1606;30;45858;Topo
Collar_1534;4710440.63040999;2237990.89581;1606;30;45858;Topo
Collar_1535;4710476.41215999;2237976.13059999;1606;30;45858;Topo
Collar_1536;4710491.50116;2237958.47758;1606;30;45858;Topo
Collar_1537;4710498.27928;2237913.91182;1606;30;45858;Topo
Collar_1538;4710486.71229999;2237880.41104;1606;30;45858;Topo
Collar_1539;4710487.62894999;2237854.01013999;1606;30;45858;Topo
Collar_1540;4710484.80138999;2237853.01735999;1606;30;45858;Topo
Collar_1541;4710483.23727;2237856.38781;1606;30;45858;Topo
Collar_1542;4710478.50782999;2237887.17858;1606;30;45858;Topo
Collar_1543;4710487.65118;2237911.94479;1606;30;45858;Topo
Collar_1544;4710480.10964;2237936.37277999;1606;30;45858;Topo
Collar_1545;4710471.42121;2237940.45532;1606;30;45858;Topo
Collar_1546;4710466.80276;2237933.61354999;1606;30;45858;Topo
